Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1;1186861;personal income tax 2NDFL;Repair;1;0.58;male;0;0;Higher;specialist;>250;0;95;25;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1186881;Bank form (without the employer's seal);Repair;1;0.47;female;0;0;secondHigher;middle manager;< 50;0;77;54;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1186901;Bank form (without the employer's seal);Repair;0;0.4;female;0;0;Higher;senior manager;< 50;0;59;41;Trade;Limited Liability Company   (ООО);divorced / divorced;1;1;1;1;1;0.0238095238;1;0;0;0;0.375;3;5;82;8;2;2;9;31;1;0;0;0;0;0;0
1;1186921;Bank form (without the employer's seal);Buying a car;1;0.27;male;0;0;average-специальное;support staff;>250;0;230;43;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1186941;personal income tax 2NDFL;Repair;0;;female;0;0;Higher;other;;0;71;49;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1186961;personal income tax 2NDFL;Repair;0;0.45;male;0;0;average-специальное;worker;>250;1;73;31;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1186981;personal income tax 2NDFL;Repair;1;0.43;female;0;0;Higher;Sales Manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187001;Receipt of salary in the account;Purchase of household appliances;1;0.32;male;0;0;Higher;specialist;>250;0;6;26;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187021;Free form with the seal of the employer;Buying a car;1;0.49;male;0;0;Higher;support staff;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187041;personal income tax 2NDFL;Repair;0;0.53;female;0;0;Higher;middle manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187061;personal income tax 2NDFL;Repair;0;0.49;male;0;0;Higher;middle manager;>250;0;314;51;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187081;Receipt of salary in the account;Repair;0;0.53;male;1;0;Higher;Sales Representative;>250;0;10;40;Trade;Limited Liability Company   (ООО);remarriage;2;1;1;1;1;0;0;1;1;1;1;2;0;2;2;1;0;0;76;0;0;0;0;0;0;0
1;1187101;personal income tax 2NDFL;Repair;1;0.32;female;1;0;Higher;specialist;>250;3;22;30;Trade;closed joint stock company (ЗАО);married;1;1;1;1;1;0;0;0;0;0;1;1;0;6;1;0;0;8;8;0;0;0;0;0;0;0
1;1187121;Receipt of salary in the account;Repair;1;0.3;male;1;0;*n.a.*;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187141;Bank form (without the employer's seal);Repair;1;0.47;female;0;0;Higher;support staff;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187161;personal income tax 2NDFL;Repair;0;0.55;female;0;0;average-специальное;specialist;>250;0;63;26;Other;closed joint stock company (ЗАО);single, not married;1;1;1;1;1;0;0;0;0;0;0.5;3;3;52;6;2;0;7;58;0;0;0;0;0;0;0
1;1187181;Receipt of salary in the account;Repair;1;0.36;male;0;0;average-специальное;worker;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187201;personal income tax 2NDFL;Repair;0;0.14;female;0;0;Higher;middle manager;>250;0;116;29;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187221;personal income tax 2NDFL;Buying a car;0;0.56;male;0;0;Higher / Second higher / Academic degree;specialist;>250;0;77;31;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187241;Bank form (without the employer's seal);Buying a car;1;0.32;female;0;0;Higher;specialist;>250;0;13;33;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187261;Receipt of salary in the account;Purchase of real estate / construction;1;0.4;male;1;0;average-специальное;worker;>250;0;8;45;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187281;personal income tax 2NDFL;Buying a car;0;0.53;female;0;0;average-специальное;support staff;< 50;0;27;44;Other;Other form;remarriage;1;0;0;0;0;0.0677966102;0;0;0;0;0.1666666667;1;5;55;6;0;1;11;26;1;0;0;0;0;0;0
1;1187301;Receipt of salary in the account;Repair;1;0.17;female;0;0;Higher;support staff;>250;0;98;47;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187321;personal income tax 2NDFL;Repair;1;0.49;female;0;0;Higher;middle manager;>250;0;120;31;Trade;Limited Liability Company   (ООО);married;5;1;1;1;1;0.0217391304;0;0;0;0;0.6666666667;2;1;45;3;2;0;6;37;1;0;0;0;0;0;0
1;1187341;Bank form (without the employer's seal);Repair;1;0.18;male;0;0;Higher / Second higher / Academic degree;middle manager;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187361;Bank form (without the employer's seal);Repair;1;0.44;male;0;0;Higher;worker;>250;0;59;26;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187381;Receipt of salary in the account;Repair;1;0.41;male;2;0;Higher / Second higher / Academic degree;middle manager;>250;0;120;34;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187401;personal income tax 2NDFL;Repair;1;0.27;female;0;0;Higher;specialist;>250;0;21;26;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187421;Free form with the seal of the employer;Repair;1;0.22;male;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;11;38;Trade;Limited Liability Company   (ООО);single, not married;23;6;5;2;1;0.2573529412;1;1;0;0;0.2222222222;2;7;101;9;1;0;3;93;1;1;1;1;0;0;0
1;1187441;personal income tax 2NDFL;Purchase of real estate / construction;0;0.44;male;0;0;average;insurance agent;>250;3;126;32;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187461;personal income tax 2NDFL;Repair;1;0.46;female;0;0;Higher;support staff;>250;1;15;30;Trade;Limited Liability Company   (ООО);married;1;0;0;0;0;0.25;0;0;0;0;0.5;2;2;36;4;2;0;8;65;1;1;1;0;0;0;0
1;1187481;Bank form (without the employer's seal);Purchase of household appliances;1;0.31;male;0;0;Higher;specialist;< 50;0;124;52;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187501;Receipt of salary in the account;Purchase of real estate / construction;1;0.47;female;0;0;Higher;middle manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187521;Bank form (without the employer's seal);Repair;1;0.31;female;0;0;Higher;middle manager;>250;0;175;48;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187541;Bank form (without the employer's seal);Buying a car;1;0.52;male;1;0;*n.a.*;worker;>250;0;68;27;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187561;personal income tax 2NDFL;Repair;1;0.34;female;1;0;Higher;specialist;>250;0;51;40;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187581;Receipt of salary in the account;Repair;0;0.41;male;3;0;Higher;specialist;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187601;personal income tax 2NDFL;Repair;1;0.49;female;2;0;average;support staff;>250;0;12;27;Trade;Limited Liability Company   (ООО);married;1;1;1;0;0;0;0;2;0;0;0.6666666667;4;2;31;6;2;0;5;12;0;0;0;0;0;0;0
1;1187621;Receipt of salary in the account;Purchase of real estate / construction;1;0.28;female;2;0;Higher / Second higher / Academic degree;middle manager;< 50;0;22;37;Other;Limited Liability Company   (ООО);married;1;0;0;0;0;0.0763358779;0;0;0;0;0;0;7;121;7;0;1;11;95;1;0;0;0;0;0;0
1;1187641;Receipt of salary in the account;Purchase of real estate / construction;1;0.52;female;0;0;Higher / Second higher / Academic degree;support staff;>250;0;72;41;Trade;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0;0;1;0;0;0.5;3;3;70;6;2;0;3;80;0;0;0;0;0;0;0
1;1187661;personal income tax 2NDFL;Repair;1;0.28;male;3;0;Higher;worker;< 50;0;20;41;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187681;personal income tax 2NDFL;Repair;0;0.41;male;2;0;Higher;middle manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187701;Receipt of salary in the account;Purchase of real estate / construction;1;0.48;male;0;0;Higher / Second higher / Academic degree;worker;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187721;personal income tax 2NDFL;Repair;1;0.49;female;0;0;Higher;specialist;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187741;personal income tax 2NDFL;Repair;1;0.56;female;0;0;Higher;specialist;>250;0;20;27;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187761;Bank form (without the employer's seal);Repair;1;0.51;male;0;0;Higher / Second higher / Academic degree;senior manager;< 50;0;70;40;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187781;personal income tax 2NDFL;Purchase of real estate / construction;0;0.21;male;1;0;Higher / Second higher / Academic degree;specialist;>250;0;29;36;Other;Limited Liability Company   (ООО);married;2;1;0;0;0;0;0;0;0;0;0.5;2;2;42;4;1;0;9;46;0;0;0;0;0;0;0
1;1187801;personal income tax 2NDFL;Repair;0;0.49;female;0;0;Higher;worker;>250;0;95;30;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1187821;personal income tax 2NDFL;Buying a car;0;0.27;male;0;0;Higher;middle manager;>250;0;206;54;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187841;personal income tax 2NDFL;Buying a car;1;0.46;male;0;0;Higher;specialist;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187861;Receipt of salary in the account;Repair;1;0.44;female;2;0;average;support staff;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187881;personal income tax 2NDFL;Repair;1;0.52;female;2;0;Higher;middle manager;>250;0;233;36;Other;State enterprise;married;2;2;2;2;2;0;0;0;0;0;1;1;0;1;1;0;0;15;15;0;0;0;0;0;0;0
1;1187901;Free form with the seal of the employer;Repair;1;0.49;female;0;0;Higher / Second higher / Academic degree;support staff;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187921;Bank form (without the employer's seal);Repair;1;0.24;male;1;0;Higher;middle manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187941;personal income tax 2NDFL;Repair;1;0.34;female;0;0;Higher / Second higher / Academic degree;senior manager;>250;0;63;33;Trade;Limited Liability Company   (ООО);single, not married;2;1;1;0;0;0.0303030303;1;1;0;0;0.4285714286;3;4;32;7;2;0;4;60;1;1;1;1;0;0;0
1;1187961;Receipt of salary in the account;Repair;1;0.42;female;0;0;Higher / Second higher / Academic degree;support staff;>250;0;44;51;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1187981;Free form with the seal of the employer;Repair;0;0.46;male;0;0;Higher;worker;< 50;0;24;27;Trade;Limited Liability Company   (ООО);single, not married;1;0;0;0;0;0.08;0;0;0;0;0.3333333333;1;2;23;3;1;0;13;19;1;0;0;0;0;0;0
1;1188001;Bank form (without the employer's seal);Repair;1;0.39;male;1;0;Higher;senior manager;< 50;0;29;50;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188021;Receipt of salary in the account;Repair;0;0.31;male;0;0;Higher / Second higher / Academic degree;specialist;< 50;0;17;33;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188041;Bank form (without the employer's seal);Repair;1;0.58;male;0;0;Higher;middle manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188061;personal income tax 2NDFL;Buying a car;0;0.45;male;0;0;average-специальное;support staff;< 50;0;46;29;Trade;Limited Liability Company   (ООО);married;1;0;0;0;0;0;0;0;0;0;0.5;2;2;31;4;0;0;8;88;0;0;0;0;0;0;0
1;1188081;Receipt of salary in the account;Other;1;0.45;female;0;0;Higher;specialist;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188101;Receipt of salary in the account;Purchase of real estate / construction;1;0.44;male;0;0;Higher;specialist;>250;1;16;25;Trade;Limited Liability Company   (ООО);married;1;1;0;0;0;0;0;1;0;0;0.25;2;6;49;8;1;0;5;41;0;0;0;0;0;0;0
1;1188121;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.38;female;1;0;Higher;middle manager;>250;0;34;39;Other;closed joint stock company (ЗАО);married;3;3;2;2;2;0.0142857143;0;1;0;0;0.6;6;4;69;10;4;0;4;33;1;0;0;0;0;0;0
1;1188141;Bank form (without the employer's seal);Buying furniture;1;0.12;male;1;0;Higher;middle manager;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188161;personal income tax 2NDFL;Purchase of real estate / construction;0;0.13;female;0;0;Higher;support staff;>250;0;53;28;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188181;Bank form (without the employer's seal);Repair;0;0.41;female;0;0;Higher;support staff;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188201;Receipt of salary in the account;Repair;0;0.36;male;2;0;Higher;middle manager;>250;0;39;32;Trade;Limited Liability Company   (ООО);married;0;0;0;0;0;0.0208333333;1;0;0;0;0.25;1;3;47;4;1;3;11;47;1;0;0;0;0;0;0
1;1188221;Free form with the seal of the employer;Purchase of real estate / construction;0;0.44;female;0;0;average-специальное;support staff;< 50;1;99;53;Trade;Individual entrepreneur;divorced / divorced;1;0;0;0;0;0.0115830116;0;0;0;0;0.0769230769;1;12;256;13;0;3;3;105;1;0;0;0;0;0;0
1;1188241;personal income tax 2NDFL;Repair;1;0.36;male;0;0;average;support staff;>250;3;117;49;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188261;Bank form (without the employer's seal);Repair;1;0.11;male;0;0;Higher;middle manager;< 50;0;9;45;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188281;personal income tax 2NDFL;Repair;1;0.49;male;1;0;Higher;Sales Representative;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188301;Receipt of salary in the account;Other;0;0.3;female;0;0;Higher;middle manager;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188321;personal income tax 2NDFL;Buying a car;0;0.55;female;1;0;Higher;specialist;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188341;Bank form (without the employer's seal);Repair;1;0.49;male;1;0;average-специальное;middle manager;>250;0;67;33;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188361;Free form with the seal of the employer;Treatment;0;0.31;male;1;0;average;support staff;< 50;0;94;57;Trade;Limited Liability Company   (ООО);married;0;0;0;0;0;0.0327868852;0;0;0;0;0;0;1;59;1;0;1;78;78;1;0;0;0;0;0;0
1;1188381;Bank form (without the employer's seal);Buying a car;1;0.25;female;1;0;*n.a.*;specialist;< 50;0;13;29;Other;Limited Liability Company   (ООО);married;1;1;0;0;0;0.2592592593;0;0;0;0;0;0;2;20;2;0;0;18;19;1;0;0;0;0;0;0
1;1188401;Bank form (without the employer's seal);Repair;1;0.57;female;0;0;average-специальное;support staff;>250;0;279;45;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188421;personal income tax 2NDFL;Purchase of real estate / construction;0;0.48;female;0;0;Higher;specialist;>250;0;37;42;Trade;closed joint stock company (ЗАО);civil marriage;3;2;2;2;0;0.1079545455;0;1;1;0;0.2222222222;2;7;157;9;1;2;2;73;1;0;0;0;0;0;0
1;1188441;Bank form (without the employer's seal);Repair;1;0.13;female;0;0;Higher / Second higher / Academic degree;middle manager;< 50;0;26;31;Trade;Limited Liability Company   (ООО);single, not married;2;2;2;0;0;0.1071428571;0;0;0;0;0.3333333333;2;4;100;6;0;2;13;103;1;1;0;0;0;0;0
1;1188461;personal income tax 2NDFL;Buying a car;1;0.14;male;0;0;Higher;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188481;Free form with the seal of the employer;Repair;0;0.58;male;2;0;Higher / Second higher / Academic degree;middle manager;>250;0;27;39;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188501;personal income tax 2NDFL;Repair;1;0.49;male;2;0;Higher;senior manager;>250;3;24;27;Trade;Limited Liability Company   (ООО);married;3;1;1;1;1;0;0;0;0;0;0.4;2;3;55;5;1;0;17;65;0;0;0;0;0;0;0
1;1188521;personal income tax 2NDFL;Purchase of real estate / construction;0;0.57;female;1;0;Higher;specialist;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188541;Bank form (without the employer's seal);Repair;1;0.2;male;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;12;26;Other;Limited Liability Company   (ООО);married;0;0;0;0;0;0.0365853659;0;1;0;0;0.25;2;6;79;8;1;2;4;73;1;0;0;0;0;0;0
1;1188561;Bank form (without the employer's seal);Repair;1;0.26;male;1;0;average-специальное;support staff;< 50;0;20;44;Trade;Limited Liability Company   (ООО);married;2;1;1;0;0;0.0166666667;0;0;0;0;0;0;4;59;4;0;1;10;63;1;0;0;0;0;0;0
1;1188581;Bank form (without the employer's seal);Repair;1;0.44;female;0;0;Higher / Second higher / Academic degree;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188601;personal income tax 2NDFL;Repair;1;0.56;female;0;0;Higher;specialist;>250;1;33;28;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188621;Free form with the seal of the employer;Repair;1;0.59;female;2;0;unfinished Higher;support staff;>250;0;142;39;Other;Limited Liability Company   (ООО);married;0;0;0;0;0;0.0055865922;0;0;0;0;0.1;1;9;178;10;1;4;13;88;1;0;0;0;0;0;0
1;1188641;personal income tax 2NDFL;Purchase of real estate / construction;1;0.49;male;0;0;average-специальное;support staff;>250;0;25;27;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0
1;1188661;personal income tax 2NDFL;Buying a car;0;0.54;female;0;0;Higher / Second higher / Academic degree;specialist;>250;0;25;30;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188681;Bank form (without the employer's seal);Repair;0;0.2;female;0;0;Higher;specialist;>250;0;54;42;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188701;Bank form (without the employer's seal);Repair;1;0.54;male;0;0;Higher / Second higher / Academic degree;specialist;>250;0;44;27;Trade;closed joint stock company (ЗАО);single, not married;1;1;1;0;0;0.0319634703;0;0;0;0;0.7;7;3;212;10;2;0;15;51;1;0;0;0;0;0;0
1;1188721;Receipt of salary in the account;Purchase of real estate / construction;1;0.31;male;2;0;Higher;middle manager;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188741;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.58;female;0;0;Higher / Second higher / Academic degree;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188761;Receipt of salary in the account;Other;1;0.52;female;0;0;average-специальное;support staff;>250;0;26;59;Other;Limited Liability Company   (ООО);single, not married;1;0;0;0;0;0.5441176471;0;0;0;0;0.4;2;3;62;5;2;0;26;85;1;1;1;1;0;0;0
1;1188781;Free form with the seal of the employer;Repair;0;0.45;female;0;0;Higher / Second higher / Academic degree;Sales Manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188801;Receipt of salary in the account;Repair;1;0.38;male;1;0;unfinished Higher;middle manager;>250;0;72;30;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1188821;personal income tax 2NDFL;Repair;1;0.35;male;0;0;Higher / Second higher / Academic degree;Sales Manager;>250;0;20;25;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;0.0714285714;0;0;0;0;1;1;0;13;1;1;0;13;13;1;0;0;0;0;0;0
1;1188841;Receipt of salary in the account;Buying a car;1;0.17;male;0;0;Higher;middle manager;>250;0;6;31;Other;Limited Liability Company   (ООО);married;1;1;1;0;0;0.4470588235;0;0;0;0;0;0;6;47;6;0;3;14;66;1;1;0;0;0;0;0
1;1188861;personal income tax 2NDFL;Buying a car;0;0.22;male;0;0;Higher;Sales Representative;>250;0;14;29;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188881;personal income tax 2NDFL;Repair;1;0.14;female;1;0;Higher;middle manager;>250;0;39;39;Other;Public corporation (ОАО);married;2;2;2;2;0;0.0421686747;1;0;0;0;0.2727272727;3;8;159;11;2;2;7;111;1;0;0;0;0;0;0
1;1188901;Bank form (without the employer's seal);Repair;0;0.19;male;0;0;Higher;senior manager;< 50;0;68;48;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188921;Receipt of salary in the account;Buying a car;1;0.32;male;0;0;Higher;worker;>250;0;10;29;Other;Public corporation (ОАО);married;1;1;0;0;0;0.1184210526;0;0;0;0;0.6;3;2;67;5;2;0;9;29;1;0;0;0;0;0;0
1;1188941;Receipt of salary in the account;Repair;0;0.56;female;0;0;*n.a.*;specialist;>250;0;44;27;Information Technology;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0.037037037;0;1;0;0;0.5;3;3;78;6;1;0;4;37;1;0;0;0;0;0;0
1;1188961;Receipt of salary in the account;Buying furniture;1;0.21;male;2;0;average-специальное;support staff;>250;0;21;54;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1188981;Bank form (without the employer's seal);Buying furniture;1;0.23;female;0;0;Higher;middle manager;< 50;0;254;49;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189001;Receipt of salary in the account;Treatment;1;0.57;female;0;0;Higher;specialist;>250;0;169;53;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189021;personal income tax 2NDFL;Repair;0;0.52;female;0;0;Higher;worker;>250;0;53;42;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189041;Free form with the seal of the employer;Buying a car;1;0.59;male;1;0;Higher;support staff;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189061;personal income tax 2NDFL;Repair;1;0.24;female;0;0;average-специальное;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189081;Free form with the seal of the employer;Repair;0;0.37;female;1;0;Higher / Second higher / Academic degree;middle manager;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189101;personal income tax 2NDFL;Repair;1;0.35;male;1;0;average-специальное;specialist;>250;0;163;37;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189121;Bank form (without the employer's seal);Repair;0;0.42;male;2;0;secondHigher;middle manager;>250;0;36;38;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189141;personal income tax 2NDFL;Repair;1;0.14;male;1;0;Higher;senior manager;>250;0;11;48;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189161;personal income tax 2NDFL;Buying a car;1;0.26;male;0;0;Higher / Second higher / Academic degree;Sales Representative;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189181;personal income tax 2NDFL;Purchase of real estate / construction;1;0.59;male;1;0;Higher;specialist;>250;3;32;46;Other;Limited Liability Company   (ООО);married;5;3;3;1;1;0.2276422764;0;2;2;2;0.4166666667;5;7;95;12;1;0;0;65;1;1;0;0;0;0;0
1;1189201;Receipt of salary in the account;Purchase of real estate / construction;1;0.59;female;0;0;Higher;support staff;>250;0;89;52;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189221;Receipt of salary in the account;Repair;0;0.5;female;1;0;Higher;Sales Representative;>250;0;111;48;Trade;Limited Liability Company   (ООО);single, not married;2;2;2;2;0;0;0;0;0;0;0.3333333333;1;2;50;3;0;0;26;73;0;0;0;0;0;0;0
1;1189241;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.37;male;2;0;Higher / Second higher / Academic degree;middle manager;>250;0;350;54;Other;State enterprise;married;0;0;0;0;0;0;1;0;0;0;0.5;2;2;91;4;0;1;12;52;0;0;0;0;0;0;0
1;1189261;Receipt of salary in the account;Repair;1;0.54;male;0;0;Higher;specialist;>250;0;21;34;Trade;Limited Liability Company   (ООО);single, not married;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1189281;Receipt of salary in the account;Buying a car;1;0.36;female;0;0;Higher;specialist;>250;0;39;47;Trade;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0;1;0;0;0;0.2222222222;2;7;155;9;0;4;33;97;0;0;0;0;0;0;0
1;1189301;Bank form (without the employer's seal);Purchase of household appliances;1;0.39;male;0;0;Higher;senior manager;< 50;0;12;32;Other;Limited Liability Company   (ООО);single, not married;2;2;2;2;2;0.0748663102;1;0;0;0;0;0;6;173;6;0;3;41;83;1;1;0;0;0;0;0
1;1189321;Bank form (without the employer's seal);Other;1;0.3;male;0;0;Higher;support staff;>250;0;60;56;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189341;Receipt of salary in the account;Repair;1;0.36;male;0;0;Higher;specialist;>250;0;34;25;Trade;Limited Liability Company   (ООО);civil marriage;2;2;2;2;2;0;0;1;0;0;0.6666666667;2;1;27;3;0;0;5;18;0;0;0;0;0;0;0
1;1189361;personal income tax 2NDFL;Buying furniture;0;0.27;female;0;0;Higher;specialist;>250;3;38;28;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189381;Bank form (without the employer's seal);Buying a car;1;0.59;male;1;0;Higher / Second higher / Academic degree;worker;< 50;0;69;33;Other;Limited Liability Company   (ООО);married;2;0;0;0;0;0.0689655172;0;0;0;0;0.25;3;9;135;12;0;1;12;96;1;1;1;1;0;0;0
1;1189401;Receipt of salary in the account;Repair;1;0.46;male;0;0;average;support staff;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189421;Bank form (without the employer's seal);Repair;1;0.48;male;0;0;Higher;middle manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189441;personal income tax 2NDFL;Purchase of real estate / construction;0;0.32;female;0;0;Higher;senior manager;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189461;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.31;male;1;0;Higher;senior manager;>250;0;102;41;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189481;Bank form (without the employer's seal);Buying a car;0;0.38;male;1;0;Higher;Sales Manager;>250;0;53;30;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189501;Receipt of salary in the account;Repair;0;0.42;male;2;0;Higher;worker;>250;0;74;46;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1189521;personal income tax 2NDFL;Repair;1;0.59;female;2;0;Higher;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
